SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc
17668	2	13	1	1	0	0	0	1	(17668) 端午节_龙舟爆炸烟花伤害	星彩转落	测试技能					1	1			1					
17668	3	13	1	1	0	0	0	1	(17668) 端午节_龙舟爆炸烟花伤害	星彩转落	测试技能					1	1			1					
17668	4	13	1	1	0	0	0	1	(17668) 端午节_龙舟爆炸烟花伤害	星彩转落	测试技能					1	1			1					
17668	5	13	1	1	0	0	0	1	(17668) 端午节_龙舟爆炸烟花伤害	星彩转落	测试技能					1	1			1					
17669	1	3291	1	1	0	0	0	1	(17669) 端午节_龙舟主炮	火龙吟	测试技能					1	1			1					
17669	2	13	1	1	0	0	0	1	(17669) 端午节_龙舟主炮	火龙吟	测试技能					1	1			1					
17669	3	13	1	1	0	0	0	1	(17669) 端午节_龙舟主炮	火龙吟	测试技能					1	1			1					
17669	4	13	1	1	0	0	0	1	(17669) 端午节_龙舟主炮	火龙吟	测试技能					1	1			1					
17669	5	13	1	1	0	0	0	1	(17669) 端午节_龙舟主炮	火龙吟	测试技能					1	1			1					
17670	0	13	1	1	0	0	0	1	(17670) 柳秀岳_炉心熔解	炉心熔解						1	1			1					
17671	0	13	1	1	0	0	0	1	(17671) 柳秀岳_极海深寒	极度深寒						1	1			1					
17672	1	3404	1	1	0	0	0	1	(17672) 端午节_龙舟冲撞	破浪	长风破浪会有时，直挂云帆济沧海。		加速前行，并对船周围的敌人造成伤害。			1	1			1					
17673	1	13	1	1	0	0	0	1	(17673) 端午节_龙舟冲撞伤害	破浪	测试技能					1	1			1					
17673	2	13	1	1	0	0	0	1	(17673) 端午节_龙舟冲撞伤害	破浪	测试技能					1	1			1					
17673	3	13	1	1	0	0	0	1	(17673) 端午节_龙舟冲撞伤害	破浪	测试技能					1	1			1					
17673	4	13	1	1	0	0	0	1	(17673) 端午节_龙舟冲撞伤害	破浪	测试技能					1	1			1					
17673	5	13	1	1	0	0	0	1	(17673) 端午节_龙舟冲撞伤害	破浪	测试技能					1	1			1					
17674	1	2803	1	1	0	0	0	1	(17674) 端午节_龙舟渔网	渔网	水中一网，心有千结，未能解。		对船后的敌人造成伤害并锁足			1	1			1					
17675	1	13	1	1	0	0	0	1	(17675) 端午节_龙舟渔网锁足	水中网	测试技能					1	1			1					
17675	2	13	1	1	0	0	0	1	(17675) 端午节_龙舟渔网锁足	水中网	测试技能					1	1			1					
17675	3	13	1	1	0	0	0	1	(17675) 端午节_龙舟渔网锁足	水中网	测试技能					1	1			1					
17675	4	13	1	1	0	0	0	1	(17675) 端午节_龙舟渔网锁足	水中网	测试技能					1	1			1					
17675	5	13	1	1	0	0	0	1	(17675) 端午节_龙舟渔网锁足	水中网	测试技能					1	1			1					
17676	1	168	1	1	0	0	0	1	(17676) 端午节_龙舟钓鱼	垂钓	抛下鱼竿钓鱼					1	1			1					
17677	1	194	1	1	0	0	0	1	(17677) 端午节_龙舟收杆	收杆	收起鱼竿					1	1			1					
17678	1	1398	1	1	0	0	0	1	(17678) 端午节_龙舟赠鱼	赠·余香	江中对浊酒，能饮一杯无？		赠予游侠，帮助游侠获得分数。			1	1			1					
17681	0	13	1	1	0	0	0	1	(17681) 柳秀岳_淬水	淬水刺骨	测试技能					1	1			1					
17682	1	13	1	1	0	0	0	1	(17682) 端午节_乌龟泡泡	水波飞散	测试技能					1	1			1					
17686	1	13	1	1	0	0	0	1	(17686) 端午节_大蛇攻击	水没八方	测试技能					1	1			1					
17687	1	2678	1	1	0	0	0	1	(17687) 帮会_钓鱼甩杆	钓鱼	配合鱼饵，可在帮会家园池塘中或搞事服的鱼群区域垂钓。					1	1			1					
17688	1	194	1	1	0	0	0	1	(17688) 帮会_钓鱼收杆	收杆	将鱼竿收起来。					1	1			1					
17689	0	13	1	1	0	0	0	1	(17689) 三环套月一段表现	三环套月	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)					1	1			1					
17690	0	13	1	1	0	0	0	1	(17690) 三环套月二段表现	三环套月	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)					1	1			1					
17692	1	3291	1	1	0	0	0	1	(17692) 主炮母技能	火龙吟	业火飞烬，沧海龙吟。		攻击船头正前方的敌人			1	1			1					
17702	1	1281	1	1	0	0	0	1	(17702) 桃花帐篷_主人_饮酒	对饮小酌	饮酒小酌，开怀畅谈					1	1			1					
17703	1	6125	1	1	0	0	0	1	(17703) 桃花帐篷_主人_逗乐	逗乐	千金难买片刻愉，献丑为博一声笑					1	1			1					
17704	1	4940	1	1	0	0	0	1	(17704) 桃花帐篷_主人_退出	退出	收起帐篷					1	1			1					
17705	1	1281	1	1	0	0	0	1	(17705) 桃花帐篷_客人_饮酒	对饮小酌	饮酒小酌杯中游，开怀畅谈天下事					1	1			1					
17706	1	6125	1	1	0	0	0	1	(17706) 桃花帐篷_客人_逗乐	鼓掌赞许	天涯难得有知己，一笑回眸已千年					1	1			1					
17707	1	4940	1	1	0	0	0	1	(17707) 桃花帐篷_客人退出	退出	离开帐篷					1	1			1					
17711	1	4503	1	1	0	0	0	1	(17711) 挂件_鹤影天青_罗伞_伞舞	天青伞舞	青天鹤影，戏伞舞心					1	1			1					
17712	1	9364	1	1	0	0	0	1	(17712) 挂件_鹤影天青_罗伞_开合	撑/收罗伞	青罗伞下，漫步心情					1	1			1					
17713	1	13	1	1	0	0	0	1	(17713) 骑乘_龙舟隐者	搭乘	测试技能					1	1			1					
17714	1	13	1	1	0	0	0	1	(17714) 骑乘_龙舟游侠	搭乘	测试技能					1	1			1					
17715	0	13	1	1	0	0	0	1	(17715) 柳秀岳_狂暴技能全屏AOE	愤怒一击(穿透)	测试技能					1	1			1					
17716	1	13	1	1	0	0	0	1	(17716) 贯魔斩3秒读条	贯魔斩	小心，不要踩到地上的火雷		小心，会爆炸			1	1			1					
17717	1	13	1	1	0	0	0	1	(17717) 冰盔龙甲_贯魔斩	贯魔斩	测试技能					1	1			1					
17718	1	13	1	1	0	0	0	1	(17718) 冰盔龙甲_火雷风暴	火雷风暴	测试技能					1	1			1					
17719	1	13	1	1	0	0	0	1	(17719) 冰盔龙甲_践踏	践踏	测试技能					1	1			1					
17720	1	13	1	1	0	0	0	1	(17720) 冰盔龙甲_断肢刨骨	断肢刨骨	测试技能					1	1			1					
17721	1	13	1	1	0	0	0	1	(17721) 柳哲_枫流刀阵·极	流枫刀阵·极	测试技能					1	1			1					
17722	1	13	1	1	0	0	0	1	(17722) 柳哲_枫落霜天·极	枫落霜天·极	测试技能					1	1			1					
17724	1	13	1	1	0	0	0	1	(17724) 柳哲_冰火刀·冰	冰火刀·冰	测试技能					1	1			1					
17725	1	13	1	1	0	0	0	1	(17725) 柳哲_冰火刀·火	冰火刀·火	测试技能					1	1			1					
17726	1	628	1	1	0	0	0	1	(17726) 新心极_被控三环加叠刃	心极	“三环套月”命中有自身叠刃效果的目标，有10%几率立刻叠加1层叠刃，最多叠加5层。					1	1			1					
17727	1	13	1	1	0	0	0	1	(17727) 三环命中被控目标添加叠刃	叠刃	测试技能					1	1			1					
17728	1	2925	1	1	0	0	0	1	(17728) 新心转_三环递增伤害	心转	每格“气点”增加“三环套月”5%伤害，命中目标后额外回复1格气。					1	1			1					
17729	1	2943	1	1	0	0	0	1	(17729) 新云凌_大道无术无消耗	云凌	“大道无术”成功定身目标则重置“生太极”“吞日月”“碎星辰”调息时间。					1	1			1					
17730	1	440	1	1	0	0	0	1	(17730) 金刚怒目奇穴	金刚怒目	“罗汉金身”持续时间延长5秒，施展“罗汉金身”使自身内功基础攻击提高30%，小队成员内功基础攻击提高10%。					1	1			0					
17731	1	4221	1	1	0	0	0	1	(17731) 新无欲_无我无剑减少八荒调息时间	无欲	“无我无剑”命中有自身“叠刃”效果的目标则减少“八荒归元”调息时间，每消耗1格气则减少1秒。					1	1			1					
17741	1	2930	1	1	0	0	0	1	(17741) 惊世_转乾坤重置技能	惊世	施展“转乾坤”重置“万剑归宗”“人剑合一”“大道无术”“八荒归元”“剑冲阴阳”的调息时间。					1	1			1					
17742	1	609	1	1	0	0	0	1	(17742) 新风逝_三环距离加回豆	风逝	“三环套月”施展距离增加2尺，且额外续气半格。					1	1			1					
17743	1	4552	1	1	0	0	0	1	(17743) 新物我两忘_人剑合一加距离减CD	物我两忘	“人剑合一”引爆及定身效果范围提高3尺，每成功定身一个目标“人剑合一”调息时间降低1秒。					1	1			1					
17745	1	9539	1	1	0	0	0	1	(17745) 新奇穴般若	不畏	“般若诀”调息时间提高到15秒，施展后使自身受到的内功伤害降低30%，外功防御等级提高30%，持续15秒。					1	1			1					
17747	1	611	1	1	0	0	0	1	(17747) 新吐故_生太极减伤	吐故纳新	处于自身“生太极”气场当中，自身受到的伤害降低10%，受到攻击有15%几率令攻击者锁足3秒，并回复自身10%的内力，该效果每20秒只能触发一次。					1	1			1					
17748	1	13	1	1	0	0	0	1	(17748) 冰盔龙甲_爆炸火雷	火雷	测试技能					1	1			1					
17749	1	1443	1	1	0	0	0	1	(17749) 新凌太虚_生太极团队外功减伤	凌太虚	处于自身“生太极”气场范围中的团队成员受到的外功伤害降低10%，自身每秒回复0.4%气血最大值。					1	1			1					
17750	1	4517	1	1	0	0	0	1	(17750) 新缩地耗豆回豆	缩地	消耗禅那后有50%几率回复1点禅那。					1	1			1					
17752	1	2937	1	1	0	0	0	1	(17752) 新凝神_击伤目标回豆	不善	施展“太极无极”使目标移动速度降低40%，持续5秒。					1	1			1					
17753	1	1442	1	1	0	0	0	1	(17753) 新冲阴阳_团队免疫打退打断	冲阴阳	处于自身“生太极”效果中的团队成员受到的内功伤害降低10%，自身每秒回复0.4%气血最大值。					1	1			1					
17754	1	13	1	1	0	0	0	1	(17754) 17754 强化千斤坠	无敌千斤坠	千斤坠的调息时间降低5秒，控制效果增加1秒。					1	1			1					
17755	1	2938	1	1	0	0	0	1	(17755) 抱元_五方不消耗气点	抱元	施展“五方行尽”不再消耗自身气点。					1	1			1					
17756	0	13	1	1	0	0	0	1	(17756) 独孤修_忘川_面向180度AOE	白蔷忘川	测试技能					1	1			1					
17757	0	13	1	1	0	0	0	1	(17757) 独孤修_黄泉浊浪_吟唱	黄泉浊浪	测试技能					1	1			1					
17758	0	13	1	1	0	0	0	1	(17758) 独孤修_黄泉浊浪_爆	黄泉浊浪	测试技能					1	1			1					
17762	1	13	1	1	0	0	0	1	(17762) 玄正_千佛掌	千佛掌	测试技能					1	1			1					
17763	1	13	1	1	0	0	0	1	(17763) 玄正_万佛掌	万佛掌	测试技能					1	1			1					
17764	1	13	1	1	0	0	0	1	(17764) 玄正_般若禅掌	般若禅掌	测试技能					1	1			1					
17765	0	13	1	1	0	0	0	1	(17765) 玄正_佛光普照	佛光普照	测试技能					1	1			1					
17766	1	13	1	1	0	0	0	1	(17766) 践踏3秒读条	无情践踏	测试技能					1	1			1					
17767	0	13	1	1	0	0	0	1	(17767) 独孤修_白蔷斩_吟唱	白蔷斩	测试技能					1	1			1					
17768	0	13	1	1	0	0	0	1	(17768) 独孤修_白蔷斩_一段伤害	白蔷斩	测试技能					1	1			1					
17769	1	13	1	1	0	0	0	1	(17769) 断肢刨骨引导3秒	断肢刨骨	测试技能					1	1			1					
17774	1	393	1	1	0	0	0	1	(17774) 新_千斤坠	千斤坠	需按住按键蓄力，蓄力未成功则眩晕自身范围八尺内最多6个目标造成<SUB 17775 0>阳性内功伤害，持续3秒，若成功蓄力则击退自身范围八尺内的最多10个目标造成<SUB 17775 0>阳性内功伤害，并眩晕3秒。		浮华乱世千斤定。		控制技，在与近战距离内的多名目标交手时使用效果最佳。	1	1			1					控制技，需按住按键蓄力，蓄力越久控制效果越强。
17775	1	13	1	1	0	0	0	1	(17775) 新千斤坠_一段效果	千斤坠	<SKILL SolarDamage>点(+<SKILLEx {D0} {SkillSolarAP}>)					1	1			1					
17776	1	13	1	1	0	0	0	1	(17776) 二段千斤坠实际效果	千斤坠	<SKILL SolarDamage>点(+<SKILLEx {D0} {SkillSolarAP}>)					1	1			1					
17777	0	13	1	1	0	0	0	1	(17777) 独孤修_幻影蔷刺_吟唱	蔷刺	测试技能					1	1			1					
17780	0	13	1	1	0	0	0	1	(17780) 六合独尊表现	六合独尊	测试技能					1	1			1					
17784	1	13	1	1	0	0	0	1	(17784) 冰盔龙甲扇形普攻	攻击	测试技能					1	1			1					
17785	1	13	1	1	0	0	0	1	(17785) 枫落霜天引导5秒	枫落霜天·极	测试技能					1	1			1					
17786	1	13	1	1	0	0	0	1	(17786) 流枫刀阵引导6秒	流枫刀阵·极	测试技能					1	1			1					
17787	1	13	1	1	0	0	0	1	(17787) 冰火刀引导3秒	冰火刀·冰	测试技能					1	1			1					
17787	2	13	1	1	0	0	0	1	(17787) 冰火刀引导3秒	冰火刀·火	测试技能					1	1			1					
17788	0	13	1	1	0	0	0	1	(17788) 广雅_刷新普通商Dot	商	测试技能					1	1			1					
17789	0	13	1	1	0	0	0	1	(17789) 广雅_刷新缩短间隔商Dot	商	测试技能					1	1			1					
17790	0	13	1	1	0	0	0	1	(17790) 广雅_刷新递增效果商Dot	商	测试技能					1	1			1					
17791	0	13	1	1	0	0	0	1	(17791) 广雅_刷新缩短间隔及效果递增商Dot	商	测试技能					1	1			1					
17792	0	13	1	1	0	0	0	1	(17792) 广雅_刷新普通角Dot	角	测试技能					1	1			1					
17793	0	13	1	1	0	0	0	1	(17793) 广雅_刷新缩短间隔角Dot	角	测试技能					1	1			1					
17794	0	13	1	1	0	0	0	1	(17794) 广雅_刷新递增效果角Dot	角	测试技能					1	1			1					
17795	0	13	1	1	0	0	0	1	(17795) 广雅_刷新缩短间隔及效果递增角Dot	角	测试技能					1	1			1					
17797	1	708	1	1	0	0	0	1	(17797) 骑乘_画舫3号	搭乘·兰芷风烟	测试技能					1	1			1					
17798	1	574	1	1	0	0	0	1	(17798) 骑乘_狼车	骑乘·狼烽夜宴	测试技能					1	1			1					
17801	1	4515	1	1	0	0	0	1	(17801) 17801 骑乘_狼车交互_男主旗	烈火战意	挥舞烈火战旗，叱咤战场烽烟					1	1			1					
17802	1	670	1	1	0	0	0	1	(17802) 17802 骑乘_狼车交互_女副飞	浓情蜜意	烽烟战火处，儿女江湖情					1	1			1					
17805	0	13	1	1	0	0	0	1	(17805) 六合棍子技能_具备表现	六合棍	测试技能					1	1			1					
17806	1	717	1	1	0	0	0	1	(17806) 骑乘_狼车交互_男副弓	沙场引弓	引弓沙场，不枉男儿					1	1			1					
17807	1	708	1	1	0	0	0	1	(17807) 骑乘_狼车交互_女主花	傲世飞花	柔情傲当世，飞花降疆场					1	1			1					
17808	0	13	1	1	0	0	0	1	(17808) 六合棍子技能_无表现	六合棍	测试技能					1	1			1					
17809	0	13	1	1	0	0	0	1	(17809) 3号_也漠河_普通攻击	巨力猛击	测试技能					1	1			1					
17810	0	13	1	1	0	0	0	1	(17810) 3号_也漠河_寄生攻击	浓疮猛击	测试技能					1	1			1					
17811	0	13	1	1	0	0	0	1	(17811) 3号_也漠河_寄生爆炸	浓疮爆裂	测试技能					1	1			1					
17813	0	13	1	1	0	0	0	1	(17813) 杨逸飞_五音六律(普通攻击)	五音六律	测试技能					1	1			1					
17814	0	13	1	1	0	0	0	1	(17814) 4号_乌灵风_寄生爆炸	寄生破体	测试技能					1	1			1				0	
17815	1	13	1	1	0	0	0	1	(17815) 李忘生_云手	云手	测试技能					1	1			1					
17816	1	13	1	1	0	0	0	1	(17816) 李忘生_六合独尊	六合独尊	测试技能					1	1			1					
17817	0	13	1	1	0	0	0	1	(17817) 李忘生_六合独尊实际伤害	六合独尊	测试技能					1	1			1					
17818	1	13	1	1	0	0	0	1	(17818) 李忘生_破苍穹	破苍穹	测试技能					1	1			1					
17819	1	13	1	1	0	0	0	1	(17819) 李忘生_苍穹垂像	苍穹垂像	测试技能					1	1			1					
17820	1	13	1	1	0	0	0	1	(17820) 李忘生_万世不竭	万世不竭	测试技能					1	1			1					
17821	0	13	1	1	0	0	0	1	(17821) 杨逸飞_梅花三弄	梅花三弄	测试技能					1	1			1					
17822	0	13	1	1	0	0	0	1	(17822) 3号_也漠河_环形AOE三秒读条	巨木之环	测试技能					1	1			1					
17823	0	13	1	1	0	0	0	1	(17823) 叶芷青_ 以袖为剑	以袖为剑	测试技能					1	1			1					
17824	0	13	1	1	0	0	0	1	(17824) 3号_也漠河_环形AOE一段	巨木之环	测试技能					1	1			1					
17825	0	13	1	1	0	0	0	1	(17825) 3号_也漠河_环形AOE二段	巨木之环	测试技能					1	1			1					
17826	0	13	1	1	0	0	0	1	(17826) 3号_也漠河_环形AOE三段	巨木之环	测试技能					1	1			1					
17827	0	13	1	1	0	0	0	1	(17827) 3号_也漠河_环形AOE四段	巨木之环	测试技能					1	1			1					
17828	0	13	1	1	0	0	0	1	(17828) 3号_也漠河_2秒条	穿刺	测试技能					1	1			1					
17829	0	13	1	1	0	0	0	1	(17829) 叶芷青_帝骖龙翔	帝骖龙翔	测试技能					1	1			1					
17831	0	13	1	1	0	0	0	1	(17831) 1号_九枫_笛音	笛音	测试技能					1	1			1					
17832	0	13	1	1	0	0	0	1	(17832) 杨逸飞_余音绕梁	余音绕梁	测试技能					1	1			1					
17833	0	13	1	1	0	0	0	1	(17833) 1号_九枫_湖水喷发	水花飞溅	测试技能					1	1			1					
17834	0	13	1	1	0	0	0	1	(17834) 1号_九枫_剧毒湖水	剧毒	测试技能					1	1			1					
17835	0	13	1	1	0	0	0	1	(17835) 1号_九枫_靡靡之音	靡靡之音	测试技能					1	1			1					
17837	0	13	1	1	0	0	0	1	(17837) 1号_九枫_蝴蝶普通攻击	毒粉	测试技能					1	1			1					
17838	1	13	1	1	0	0	0	1	(17838) 杨逸飞_曲高和寡	曲高和寡	测试技能					1	1			1					
17838	2	13	1	1	0	0	0	1	(17838) 杨逸飞_曲高和寡	曲高和寡	测试技能					1	1			1					
17839	1	13	1	1	0	0	0	1	(17839) 叶芷青_嫦娥奔月（吟唱）	嫦娥奔月	测试技能					1	1			1					
17841	1	13	1	1	0	0	0	1	(17841) 杨逸飞_江逐月天	江逐月天	测试技能					1	1			1					
17842	1	13	1	1	0	0	0	1	(17842) 杨逸飞_江逐月天实际效果	江逐月天	测试技能					1	1			1					
17843	0	13	1	1	0	0	0	1	(17843) 叶芷青_ 舞(名动四方)	名动四方	测试技能					1	1			1					
17844	0	13	1	1	0	0	0	1	(17844) 叶芷青_舞(名动四方减速)	名动四方	测试技能					1	1			1					
17845	0	13	1	1	0	0	0	1	(17845) 叶芷青_剑神无我	剑神无我	测试技能					1	1			1					
17847	1	13	1	1	0	0	0	1	(17847) 长孙忘情_盾舞读条	盾舞	测试技能					1	1			1					
17848	1	13	1	1	0	0	0	1	(17848) 长孙忘情_盾立击飞	盾立	测试技能					1	1			1					
17849	1	13	1	1	0	0	0	1	(17849) 杨逸飞_疏影横斜实际伤害	疏影横斜	测试技能					1	1			1					
17850	1	13	1	1	0	0	0	1	(17850) 杨逸飞_疏影横斜表现	疏影横斜	测试技能					1	1			1					
17854	0	13	1	1	0	0	0	1	(17854) 叶芷青_九音惊弦阵	九音惊弦阵	测试技能					1	1			1					
17855	1	13	1	1	0	0	0	1	(17855) 柳静海_楚河汉界大	楚河汉界	测试技能					1	1			1					
17859	1	13	1	1	0	0	0	1	(17859) 郭岩_亢龙有悔	亢龙有悔	测试技能					1	1			1					
17860	1	13	1	1	0	0	0	1	(17860) 郭岩_神龙摆尾	神龙摆尾	测试技能					1	1			1					
17861	1	13	1	1	0	0	0	1	(17861) 郭岩_时乘六龙1段	时乘六龙	测试技能					1	1			1					
17862	1	13	1	1	0	0	0	1	(17862) 郭岩_时乘六龙2段	狂龙乱舞	测试技能					1	1			1					
17863	1	13	1	1	0	0	0	1	(17863) 郭岩_酒中仙表现	酒中仙	测试技能					1	1			1					
17865	1	13	1	1	0	0	0	1	(17865) 郭岩_普攻	降龙掌法	测试技能					1	1			1					
17866	1	13	1	1	0	0	0	1	(17866) 叶芷青_牡丹花范围aoe	嫦娥奔月	测试技能					1	1			1					
17867	1	13	1	1	0	0	0	1	(17867) 叶英_剑冢神兵AOE	剑冢神兵	测试技能					1	1			1					
17868	1	13	1	1	0	0	0	1	(17868) 叶英_鹤归	鹤归孤山	测试技能					1	1			1					
17869	1	13	1	1	0	0	0	1	(17869) 叶英_云飞	云飞玉皇	测试技能					1	1			1					
17870	1	13	1	1	0	0	0	1	(17870) 叶英_莺鸣柳	莺鸣柳	测试技能					1	1			1					
17871	1	13	1	1	0	0	0	1	(17871) 陆危楼_日月斩日斩	烈日斩	测试技能					1	1			1					
17872	1	13	1	1	0	0	0	1	(17872) 陆危楼_日月斩月斩	银月斩	测试技能					1	1			1					
17873	1	13	1	1	0	0	0	1	(17873) 唐老太_追魂杖	追魂杖	追魂杖					1	1			1					
17875	0	13	1	1	0	0	0	1	(17875) 1号_九枫_靡靡之音空吟唱	靡靡之音	测试技能					1	1			1					
17876	1	13	1	1	0	0	0	1	(17876) 柳静海_上将军印吟唱	上将军印	测试技能					1	1			1					
17877	1	13	1	1	0	0	0	1	(17877) 唐老太_毒圈伤害	追魂	测试技能					1	1			1					
17879	1	13	1	1	0	0	0	1	(17879) 柳静海_项王击鼎读条	项王击鼎	测试技能					1	1			1					
17880	1	13	1	1	0	0	0	1	(17880) 陆危楼_怖畏暗刑	怖畏暗刑	测试技能					1	1			1					
17881	1	13	1	1	0	0	0	1	(17881) 曲云_醉舞九天	补天心经·醉舞九天	测试技能					1	1			1					
17882	0	13	1	1	0	0	0	1	(17882) 3号_石斑_狼牙弓手射击	射击	测试技能					1	1			1					
17883	0	13	1	1	0	0	0	1	(17883) 3号_石斑_狼牙弓手爆裂射击	爆裂射击	测试技能					1	1			1					
17885	1	13	1	1	0	0	0	1	(17885) 陆危楼_怖畏暗刑实际伤害	怖畏暗刑	测试技能					1	1			1					
17886	1	13	1	1	0	0	0	1	(17886) 曲云_孙飞亮蛮击	蛮击	测试技能					1	1			1					
17887	1	13	1	1	0	0	0	1	(17887) 曲云_幻蛊读条	引魂蛊术·幻蛊	测试技能					1	1			1					
17888	1	13	1	1	0	0	0	1	(17888) 曲云_幻蛊	引魂幻蛊	测试技能					1	1			1					
17889	1	13	1	1	0	0	0	1	(17889) 曲云_孙飞亮击退	暴怒裂击	测试技能					1	1			1					
17890	0	13	1	1	0	0	0	1	(17890) 3号_石斑_石斑重拳范围内	重拳	测试技能					1	1			1					
17891	0	13	1	1	0	0	0	1	(17891) 17891 曲云_孙飞亮击退读条	暴怒裂击	测试技能					1	1			1					
17892	0	13	1	1	0	0	0	1	(17892) 3号_石斑_石斑重拳范围外	重拳余波	测试技能					1	1			1					
17894	0	13	1	1	0	0	0	1	(17894) 3号_石斑_石斑扫拳组合一式	疾风重拳	测试技能					1	1			1					
17895	0	13	1	1	0	0	0	1	(17895) 3号_石斑_石斑扫拳组合二式	疾风重拳	测试技能					1	1			1					
17896	0	13	1	1	0	0	0	1	(17896) 3号_石斑_石斑扫拳组合三式	扫拳(穿透)	测试技能					1	1			1					
17898	1	13	1	1	0	0	0	1	(17898) 唐老太_天罗地网	天罗地网	测试技能					1	1			1					
17899	1	13	1	1	0	0	0	1	(17899) 陆危楼_缴械AOE伤害	怖畏暗刑	测试技能					1	1			1					
17900	0	13	1	1	0	0	0	1	(17900) 3号_石斑_火石分摊伤害爆炸	冲击	测试技能					1	1			1					
17901	0	13	1	1	0	0	0	1	(17901) 3号_石斑_火石大爆炸	大爆炸(穿透)	测试技能					1	1			1					
17902	1	13	1	1	0	0	0	1	(17902) 唐老太_天罗地网持续伤害	天罗地网	测试技能					1	1			1					
17905	1	13	1	1	0	0	0	1	(17905) 陆危楼_净世破魔击	净世破魔击	测试技能					1	1			1					
17906	1	13	1	1	0	0	0	1	(17906) 陆危楼_无明魂锁	无明魂锁	测试技能					1	1			1					
17907	1	13	1	1	0	0	0	1	(17907) 陆危楼_驱夜断愁	驱夜断愁	测试技能					1	1			1					
17909	0	13	1	1	0	0	0	1	(17909) 3号_石斑_飞石落下	撞击	测试技能					1	1			1					
17910	0	13	1	1	0	0	0	1	(17910) 李承恩_龙牙	龙牙	测试技能					1	1			1					
17911	0	13	1	1	0	0	0	1	(17911) 李承恩_八阵枪法	八阵枪法	测试技能					1	1			1					
17912	1	13	1	1	0	0	0	1	(17912) 李承恩_号令三军	号令三军	测试技能					1	1			1					
17914	1	13	1	1	0	0	0	1	(17914) 李承恩_苍月	沧月	测试技能					1	1			1					
17915	1	13	1	1	0	0	0	1	(17915) 李承恩_战八方	战八方	测试技能					1	1			1					
17916	1	13	1	1	0	0	0	1	(17916) 李承恩_战八方实际效果	战八方	测试技能					1	1			1					
17918	0	13	1	1	0	0	0	1	(17918) 3号_石斑_体内激光射线伤害	射线	测试技能					1	1			1					
17919	0	13	1	1	0	0	0	1	(17919) 3号_石斑_体内机甲人扇形	横扫	测试技能					1	1			1					
17920	0	13	1	1	0	0	0	1	(17920) 3号_石斑_体内机甲人爆炸	自毁	测试技能					1	1			1					
17922	0	13	1	1	0	0	0	1	(17922) 3号_石斑_火焰喷射伤害	火焰	测试技能					1	1			1					
17923	0	13	1	1	0	0	0	1	(17923) 3号_石斑_火焰残留伤害	灼烧	测试技能					1	1			1					
17924	0	13	1	1	0	0	0	1	(17924) 3号_石斑_怒吼	怒吼(穿透)	测试技能					1	1			1					
17926	1	13	1	1	0	0	0	1	(17926) 唐老太_孔雀翎（吟唱）	孔雀翎	测试技能					1	1			1					
17927	0	13	1	1	0	0	0	1	(17927) 3号_石斑_炮兵炸弹爆炸	爆炸	测试技能					1	1			1					
17928	1	13	1	1	0	0	0	1	(17928) 扇形aoe带预警	神威如狱	测试技能					1	1			1					
17930	1	13	1	1	0	0	0	1	(17930) 矩形aoe带预警	神恩如海	测试技能					1	1			1					
17932	1	13	1	1	0	0	0	1	(17932) 唐老太_孔雀翎(释放)	孔雀翎	测试技能					1	1			1					
17933	1	13	1	1	0	0	0	1	(17933) 唐老太_暴雨梨花针(吟唱)	暴雨梨花针	测试技能					1	1			1					
17934	1	13	1	1	0	0	0	1	(17934) 唐老太_暴雨梨花针(一二段)	暴雨梨花针	测试技能					1	1			1					
17936	1	13	1	1	0	0	0	1	(17936) 唐老太_暴雨梨花针(三段释放)	暴雨梨花针	测试技能					1	1			1					
17937	1	13	1	1	0	0	0	1	(17937) 柳静海_霜风刀法	霜风刀法	测试技能					1	1			1					
17938	1	13	1	1	0	0	0	1	(17938) 长孙忘情_轻眉刀法	轻眉刀	测试技能					1	1			1					
17939	1	13	1	1	0	0	0	1	(17939) 唐老太_暴雨梨花针残留	暴雨梨花针	测试技能					1	1			1					
17940	1	13	1	1	0	0	0	1	(17940) 智慧王_极乐生莲	极乐生莲	测试技能					1	1			1					
17941	1	13	1	1	0	0	0	1	(17941) 唐老太_千机百变阵(吟唱)	千机百变阵	测试技能					1	1			1					
17942	1	13	1	1	0	0	0	1	(17942) 智慧王_极乐生莲母技能	极乐生莲	测试技能					1	1			1					
17944	1	13	1	1	0	0	0	1	(17944) 东方宇轩_花爆炸	花破	测试技能					1	1			1					
17945	0	13	1	1	0	0	0	1	(17945) 3号_石斑_体内机甲人普攻	攻击	测试技能					1	1			1					
17946	1	13	1	1	0	0	0	1	(17946) 唐老太_机雷爆炸	神机雷	测试技能					1	1			1					
17947	1	13	1	1	0	0	0	1	(17947) 天工甲士_箭雨	箭雨	测试技能					1	1			1					
