BuffID	Level	IconID	Sparking	ShowTime	Show	Remark	Name	Desc
10789	2	3432	1	1	1	(10789)(2)慕容绿珠_月残魂裂_残月	残月	受到的治疗效果降低3%
10790	1	341	0	0	1	(10790)(1)小怪烈风劲	烈风劲	气劲入体，受到的治疗效果降低5%，受到的外功伤害提高5%
10790	2	341	0	0	1	(10790)(2)小怪烈风劲	烈风劲	气劲入体，受到的治疗效果降低15%，受到的外功伤害提高15%
10794	1	346	0	1	1	(10794)(1)守卫给的仇杀标记	煞气冲天	杀戮气息太重，将受到隐元武卫或守卫的追捕
10797	1	332	1	1	1	(10797)(1)慕容绿珠_剧毒_DOT	剧毒	每2秒造成一次毒属性伤害
10797	2	332	1	1	1	(10797)(2)慕容绿珠_剧毒_DOT	剧毒	每2秒造成一次毒属性伤害
10801	1	3242	1	1	1	(10801)(1)端午_七彩风车	七彩风车	飞散美丽的泡泡
10802	1	8228	0	0	0	(10802)(1)秋千监控buff	锦帐重帘	支起了秋千
10807	1	226	1	1	1	(10807)(1)端午节-艾草_御	艾草·御	内外功抗性提高<BUFF atMagicShield>点，体质提高<BUFF atVitalityBase>点
10808	1	226	1	1	1	(10808)(1)端午节-艾草-生	艾草·生	每3秒回复<BUFF atCallTherapy>点气血
10809	1	226	1	1	1	(10809)(1)端午节-艾草-内	艾草环·内	增加内功攻击力<BUFF atMagicAttackPowerBase>点
10810	1	226	1	1	1	(10810)(1)端午节-艾草-外	艾草环·外	增加外功攻击力<BUFF atPhysicsAttackPowerBase>点
10811	1	0	0	0	0	(10811)(1)端午-竹龙维持	竹龙	竹龙飞舞
10813	0	4500	0	0	1	(10813)(0)月华_迷惑	神识泯灭	因吸入了过多的靡毒，永远沉浸于幻觉之中无法自拔，直至消亡
10814	1	8576	0	0	1	(10814)(1)双刀姿态	松烟竹雾	移动速度提高20%，被技能命中几率降低10%
10815	1	8577	0	0	1	(10815)(1)大刀姿态	秀明尘身	“殷雷腿”套路下技能触发群体伤害且获得二次透支效果
10816	1	8578	0	0	1	(10816)(1)拔刀姿态	雪絮金屏	伤害招式命中的目标气血值越低，造成的伤害越高；无法施展“殷雷腿”套路技能
10819	1	586	0	0	1	(10819)(1)艺人	表演	表演开始
10821	0	6447	1	1	1	(10821)(0)苍云特殊武器_使用武器后的免疫控制	盾挡	处于防御反击状态
10827	1	8342	1	1	1	(10827)(1)方士_灵魂状态标记	入定	能感受到这个世界的另一种面貌。感知能力随方士等级提升
10829	1	3313	0	0	1	(10829)(1)镖师_护镖	护镖	正在保护雇主运镖安全
10834	1	8314	0	1	1	(10834)(1)镖师_承伤	守护	受到镖师的保护，可为你承担40%伤害，雇佣的镖师越多，承伤的效果越高
10834	2	8315	0	1	1	(10834)(2)镖师_承伤	守护	受到镖师的保护，可为你承担45%伤害，雇佣的镖师越多，承伤的效果越高
10834	3	8316	0	1	1	(10834)(3)镖师_承伤	守护	受到镖师的保护，可为你承担50%伤害，雇佣的镖师越多，承伤的效果越高
10834	4	8317	0	1	1	(10834)(4)镖师_承伤	守护	受到镖师的保护，可为你承担60%伤害
10835	1	328	0	0	1	(10835)(1)镖师_雇主BUFF	受到镖师的保护	受到镖师的保护
10836	1	918	0	0	0	(10836)(1)小果	驭兽	驭兽师可感知宠物的世界
10840	1	2144	0	0	0	(10840)(1)镖师_护镖时长	保护雇主	此效果达到10层后，雇主完成据点贸易任务且在雇主附近时，镖师可获得额外奖励
10847	1	2027	0	1	1	(10847)(1)雨卓承_心魂俱乱·狂焰_乱心	乱心	受到的所有伤害提高50%
10847	2	2027	0	1	1	(10847)(2)雨卓承_心魂俱乱·狂焰_乱心	乱心	受到的所有伤害提高20%
10848	1	3401	0	1	1	(10848)(1)绿林_陷阱锁足	硝烟弥漫	误入绿林陷阱，大量的烟尘使你视线受阻，动弹不得
10849	1	3443	0	1	1	(10849)(1)绿林_陷阱定身	动弹不得	误入绿林陷阱，定身5秒
10850	1	3441	0	1	1	(10850)(1)绿林_陷阱减速减疗	步履蹒跚	误入绿林陷阱，减速50%，减疗50%
10851	1	8336	0	1	1	(10851)(1)绿林_陷阱击飞	飞鸿无迹	误入绿林的陷阱，被弹飞数尺，无法使用轻功绝技
10852	1	5356	0	1	1	(10852)(1)隐身	无影无踪	不被他人发现，移动则会使隐匿效果失效
10853	1	3397	1	1	1	(10853)(1)雨卓承_四象混沌·雪暴_极寒	极寒	每秒造成阴性伤害
10853	2	3397	1	1	1	(10853)(2)雨卓承_四象混沌·雪暴_极寒	极寒	每秒造成5000点伤害
10855	1	2023	0	1	1	(10855)(1)驭兽_飞奔	疾驰	驰骋千里，啸傲山河
10856	1	160	0	1	1	(10856)(1)隐身陷阱时间	隐身陷阱	隐身陷阱
10858	0	341	0	0	1	(10858)(0)月华_献祭后伤害增加	血祭	吸收了血奴的生命力，体内有源源不断的力量涌出，提高伤害
10859	0	326	0	0	1	(10859)(0)月华_BOSS盾	牺牲之盾	血奴献祭自己的生命来保护月华，吸收最大生命值15%的伤害
10861	1	3234	1	1	1	(10861)(1)子爪对敌减速	鸿爪留泥	移动速度降低50%
10862	1	3410	1	1	1	(10862)(1)方士_化形魂灵持续时间标记BUFF	化虚	化虚之灵进入战斗的话，可以触发知微通玄系列套装的额外伤害
10863	1	3409	1	1	1	(10863)(1)禁止阵营活动标记	首领的震怒	阵营大战之时你的懦弱让首领震怒，效果持续期间无法参与据点战和阵营攻防战
10864	1	1548	1	1	1	(10864)(1)驭兽师_驭兽标记	驭兽	当前正处于驭兽状态
10865	1	3399	1	1	1	(10865)(1)驭兽师_恐惧	恐慌	宠物因受到攻击而感到恐慌
10866	0	2134	0	0	1	(10866)(0)安庆绪_毒尸_尸毒	尸毒	尸毒缠身
10870	0	332	0	0	1	(10870)(0)安庆绪_暗伤标记	暗伤	被安庆绪击中受到暗创
10871	0	3441	1	1	1	(10871)(0)安庆绪_裂骨减速·暗伤以后	裂骨	减速
10872	1	307	0	0	1	(10872)(1)黑市和觅宝会_识君佩标记	识君佩	购买高级拍卖的商品时，可以获得极大的优惠
10873	8925	0	1	1	1	(10873)(8925)	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
10874	0	3432	0	0	1	(10874)(0)安庆绪_定身	震慑	被安庆绪的气势所震，无法移动
10875	0	4532	1	1	1	(10875)(0)5号_锁足	黄泉浊浪	被定身，排斥治疗效果，并持续受到阴性内功伤害
10876	0	4514	1	1	1	(10876)(0)安庆绪_捶地_击倒_减速	撼地	站立不稳而倒地
10877	0	3435	0	0	1	(10877)(0)安庆绪_恐惧	恐惧	因为害怕而四处乱跑
10878	0	3443	0	0	1	(10878)(0)安庆绪_连线	血链	被安庆绪用血链与队友相连,持续消耗气血,距离越远伤害越高,超过25米可拉断血链
10879	1	6201	1	1	1	(10879)(1)方士技能触发内置cd	降光行风	调息中
10880	0	2126	0	0	1	(10880)(0)2号_哥舒翰_战意	战意	随着战斗的进行，减少自身的破绽
10881	0	2125	0	0	1	(10881)(0)2号_哥舒翰_杀意	杀意	敌人的死亡会增强哥舒翰的攻击力
10882	0	11	0	0	1	(10882)(0)2号_哥舒翰_挑飞_定身	刺骨	不能移动
10884	0	6	0	0	1	(10884)(0)2号_哥舒翰_突刺_目标	定身	动弹不得
10885	0	2036	0	0	1	(10885)(0)2号_哥舒翰_六合_标记	六合	你感觉到了危险的临近
10886	0	324	0	0	1	(10886)(0)2号_哥舒翰_六合_定身	六合	也许下一枪的目标就是自己了
10887	0	22	1	1	1	(10887)(0)2号_哥舒翰_六合_易伤	六合气劲	大幅度降低目标的外攻防御，并在达到一定层数后造成即死的效果
10888	0	4513	0	0	1	(10888)(0)2号_哥舒翰_落枪_外攻	破敌	外功伤害增强
10889	0	4516	0	0	1	(10889)(0)2号_哥舒翰_落枪_内功	伤敌	内功伤害增强
10890	0	4514	0	0	1	(10890)(0)2号_哥舒翰_落枪_防御	御敌	对伤害的抵抗能力增强
10891	0	4510	0	0	1	(10891)(0)2号_哥舒翰_落枪_回血	补给	自己的生命在缓慢回复，对手的生命回复则受到了抑制
10892	0	4509	0	0	1	(10892)(0)2号_哥舒翰_落枪_加速	奔袭	自己步伐轻盈，而对手的动作也似乎变慢了
10893	0	4519	0	0	1	(10893)(0)2号_哥舒翰_落枪_减疗	截粮	气息紊乱，得不到更为有效的回复
10894	0	4520	0	0	1	(10894)(0)2号_哥舒翰_落枪_减速	困敌	感觉自己寸步难行
10896	0	2019	0	0	1	(10896)(0)2号_哥舒翰_三枪_定身	三枪_定身	BuffType取值
10907	1	6200	1	1	1	(10907)(1)方士受击内置CD	天罡护灵	冷却中
10908	1	4530	1	1	1	(10908)(1)5号_BOSS叠气刃标识	蔷刺·白	蔷薇剑气劲
10908	2	4528	1	1	1	(10908)(2)5号_BOSS叠气刃标识	蔷刺·青	蔷薇剑气劲，伤害防御增强
10908	3	4527	1	1	1	(10908)(3)5号_BOSS叠气刃标识	蔷刺·朱	蔷薇剑气劲，伤害防御增强
10908	4	4529	1	1	1	(10908)(4)5号_BOSS叠气刃标识	蔷刺·玄	蔷薇剑气劲，伤害防御增强
10909	0	2026	0	1	1	(10909)(0)挑战版本狂暴倒计时	怒目	时间结束后，首领的战力将得到大幅度提升
10911	0	4530	1	1	1	(10911)(0)5号_气刃_白	蔷刺·白	蔷薇剑气附带持续伤害效果，可以被驱散
10912	0	4528	1	1	1	(10912)(0)5号_气刃_青	蔷刺·青	蔷薇剑气阻塞内息流通，内功攻击大幅减少
10913	0	4527	1	1	1	(10913)(0)5号_气刃_朱	蔷刺·朱	蔷薇剑气阻塞周身经脉，外功攻击大幅减少
10914	0	4529	1	1	1	(10914)(0)5号_气刃_玄	蔷刺·玄	气血逆流，持续受到伤害，无法接受治疗
10915	0	8521	1	1	1	(10915)(0)沉秋风持续伤害dot	刀气	每2秒受到<BUFF atCallPhysicsDamage>点外功伤害
10917	1	0	1	1	1	(10917)(1)交互数转1第三波	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
10917	2	0	1	1	1	(10917)(2)交互数转1第三波	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
10917	3	2398	1	1	1	(10917)(3)交互数转1第三波	(10917)(65)交互数转1第三波	(10917)(65)交互数转1第三波
10918	1	1548	1	1	1	(10918)(1)走地鸡	走地鸡	我要飞得更高~~~~~~~MaxJumpCount为0
10918	2	1548	1	1	1	(10918)(2)走地鸡	走地鸡	我要飞得更高~~~~~~~MaxJumpCount为-1
10918	3	1548	1	1	1	(10918)(3)走地鸡	走地鸡	我要飞得更高~~~~~~~MaxJumpCount为-2
10920	0	3452	0	0	1	(10920)(0)安庆绪_P2_弓箭易伤	破甲	护甲被强弩击碎，受到伤害提高
10921	0	4006	0	1	1	(10921)(0)慕容绿珠_雪天鸿影_轻蔑	轻蔑	攻击力提高60%
10922	0	2028	0	1	1	(10922)(0)雨卓承_心魂俱乱·狂焰_狂怒	狂怒	攻击力提高100%
10923	0	2124	1	1	1	(10923)(0)安庆绪_P2_飞锤减速50%	碎骨	身体骨骼被钝器击碎，大幅减速
10926	1	4600	1	1	1	(10926)(1)龙啸九天触发重置内置CD	龙隐	无法再次触发“无咎”效果
10927	0	0	0	0	0	(10927)(0)成就_游离险外_判断BUFF	游离险外	判断是否获得成就
10928	0	0	0	0	0	(10928)(0)成就_凌波辟水_判断BUFF	凌波辟水	判断是否获得成就
10929	1	0	0	0	0	(10929)(1)成就_寒冰彻骨_判断BUFF	寒冰彻骨	是否处于冻结状态
10929	2	0	0	0	0	(10929)(2)成就_寒冰彻骨_判断BUFF	寒冰彻骨	是否在冻结状态中死亡
10931	0	0	0	0	0	(10931)(0)成就_游离险外_超出范围BUFF	游离险外	是否超出范围
10932	0	0	0	0	0	(10932)(0)成就_凌波辟水_超出范围BUFF	凌波辟水	是否超出范围
10935	0	13	0	0	0	(10935)(0)沈眠风_协助npc无仇恨	无仇恨	无仇恨
10939	1	3398	0	1	1	(10939)(1)方士_25人boss消失计时	消散	此阴阳之力所凝聚而成的魂灵过些时辰便会消散
10940	1	3443	0	0	1	(10940)(1)5号_斩魂刺_锁足	碧落斩	经脉被封，无法移动
10941	1	2025	0	0	1	(10941)(1)臭鼬毒气	臭鼬毒气	中了臭鼬的毒，每秒流血40点
10944	1	5384	0	0	1	(10944)(1)刺猬尖刺	刺猬尖刺	会刺伤伤害它的人
10948	1	0	0	0	0	(10948)(1)艺人任务	艺人任务	任务使用
10949	1	347	1	1	1	(10949)(1)沈眠风_柳公子的鼓舞	鼓舞	造成的所有伤害提高30%，可驱散
10949	2	347	1	1	1	(10949)(2)沈眠风_柳公子的鼓舞	鼓舞	造成的所有伤害提高50%，可驱散
10950	0	3439	1	1	1	(10950)(0)5号_黄泉	青蔷坠	九层之后，生还之地，亦或归亡之所
10950	2	3439	1	1	1	(10950)(2)5号_黄泉	青蔷坠	九层之后，生还之地，亦或归亡之所
10953	1	8425	0	0	1	(10953)(1)霸刀_攻击阵法释放	霜岚洗锋阵	结阵
10955	0	3444	1	1	1	(10955)(0)曹炎烈_李承恩协助减伤战八方	勇气	减少受到的所有伤害30%
10956	0	4560	0	0	1	(10956)(0)曹炎烈_增益风球加攻击	壮志凌云	造成的所有伤害以及治疗效果提高400%
10957	1	8315	1	1	1	(10957)(1)方士_位面鬼魂被召唤标记	化形	它似乎正在逐渐消失
10958	1	8315	1	1	1	(10958)(1)方士_现实鬼魂被召唤标记	化形	似痛苦，似挣扎
10962	1	115	0	0	1	(10962)(1)阿飞送货	阿飞送货	阿飞正在帮你送货，五分钟内即可送达
10963	0	3430	1	1	1	(10963)(0)5号_泉涌	秋露	血量被反转，期间无法接受治疗，消失后受到大量伤害
10965	1	8312	0	1	1	(10965)(1)方士_鬼魂贴符标识	封印	此阴阳之力已被方士封印
10966	1	8312	0	1	1	(10966)(1)方士_鬼魂贴符标识_玩家	封印	已封印了阴阳之力
10967	1	978	0	1	1	(10967)(1)咸鱼减速	残废	移速降低
10967	2	0	1	1	1	(10967)(2)	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
10969	1	8366	1	1	1	(10969)(1)艺人_反馈子弹1	花痕	被鲜花围绕
10971	1	8366	1	1	1	(10971)(1)艺人_反馈子弹2	蝶梦	被彩蝶围绕
10972	1	8366	1	1	1	(10972)(1)艺人_反馈子弹3	雪舞	被雪花围绕
10973	1	8633	1	1	1	(10973)(1)艺人_反馈子弹4	灿烂	被光明围绕
10975	1	7515	0	0	1	(10975)(1)至尊宝_标记_Buff	稍作等待	过一会再去找大锤要线索
10977	1	3415	0	0	1	(10977)(1)镖师奖励显示	镖师奖励	获得镖师奖励后将获得一层此效果,每日最多可获得3次镖师奖励
10977	2	3414	0	0	1	(10977)(2)10977	镖师奖励	今日已获得3次镖师奖励，此状态下无法再获得镖师奖励
10983	1	333	0	1	1	(10983)(1)疯子眩晕封内	封脉	被高手封脉，动弹不得
10985	0	327	0	0	1	(10985)(0)2号关卡_总控_燃烧	高温	被高温烘烤，你的生命上限降低了
10986	0	2038	0	0	1	(10986)(0)2号关卡_总控_湿衣	湿衣	在水里浸湿过的衣物，可以抵御火焰的灼烧
10987	0	3445	0	0	1	(10987)(0)2号关卡_守备官_标记	守备官	负责管理这片区域的头目
10988	0	14	1	1	1	(10988)(0)2号关卡_弓箭手_毒	毒	你中了火毒，体内的毒性随时可能爆发出来
10989	0	348	1	1	1	(10989)(0)2号关卡_刀斧手_减速	迟缓	你步伐沉重，双脚难以使力
10990	0	2137	1	1	1	(10990)(0)2号关卡_长枪兵_易伤	破绽	你露出了破绽，更容易受到敌人的伤害
10991	0	4538	0	0	1	(10991)(0)2号关卡_刺客_影子标记	虚影	用来迷惑敌人的虚影
10994	0	4530	0	0	1	(10994)(0)2号关卡_守备官_小怪减伤	冷静	冷静分析局势，减少自己受到的伤害。击破其手下可以打破冷静效果
10995	0	4530	0	0	1	(10995)(0)2号关卡_内力护体	内力护体	内力充盈全身经脉，防止受到高温的伤害
10998	1	3409	0	0	1	(10998)(1)5号_斩魂刺不可多次承受debuff	碧落	无法承受斩魂刺
10999	0	0	1	1	1	(10999)(0)月华_对坦毒药	胭脂笑	起舞胭脂笑，夺命无影踪，中毒者体质增加，持续损失最大生命值5%的血量
11001	1	8415	0	0	1	(11001)(1)碎江天释放需求Buff	碎江天	可施展“碎江天”
11002	0	2028	1	1	1	(11002)(0)曹炎烈_狼牙骑兵_伤害增强	怒	攻击力提升，可以驱散
11003	1	3401	1	1	1	(11003)(1)黑齿元佑_小怪_蜘蛛的毒液	蜘蛛毒液	每层受到400点毒性伤害
11003	2	3401	1	1	1	(11003)(2)黑齿元佑_小怪_蜘蛛的毒液	蜘蛛毒液	每层受到700点毒性伤害
11005	1	3412	1	1	1	(11005)(1)外装触发表现秘境BUFF标记	渡情香·星海幻景	拥有此状态时，可在各个主城的“节日大使”处，开启进入一次“星海幻景”秘境；\n最多可引导队伍四名同伴进入该秘境，秘境最长可存在一小时；\n在进入秘境时，就会消耗自身的“渡情香·星海幻景”状态
11006	1	3521	1	1	1	(11006)(1)大梦迷境记录buff	黄粱梦	黄粱美梦中
11007	1	3521	0	0	0	(11007)(1)大梦迷境准入buff	黄粱梦	
11010	0	345	0	0	1	(11010)(0)5号_不可近身标识	白蔷焰	接近者受到强烈阳性内功伤害
11011	1	2038	1	1	1	(11011)(1)护送	护送	孙姑娘不会武功，请勿飞檐走壁，以免走失
11012	1	1261	0	1	1	(11012)(1)绑票	擒拿查库佤	背负查库佤
11013	1	8347	0	1	1	(11013)(1)换装	易容潜行	易容成舞姬模样，真假难辨，混淆他人视线
11015	1	340	0	1	1	(11015)(1)晕眩	眩晕	不知喝了，头晕目眩
11016	1	3443	1	1	1	(11016)(1)狼牙锁足	锁足	触发了狼牙的陷阱
11018	1	2024	0	0	1	(11018)(1)1号_心魔反伤	心魔之力	汲取锁心阵之力强化自身，每层反弹所有伤害1%
11018	2	2024	0	0	1	(11018)(2)1号_心魔反伤	心魔之力	汲取锁心阵之力强化自身，每层反弹所有伤害25%
11018	3	2024	0	0	1	(11018)(3)1号_心魔反伤	心魔之力	汲取锁心阵之力强化自身，每层反弹所有伤害50%
11019	0	2118	0	0	1	(11019)(0)1号_心魔锁心阵·悲	心魔锁心阵·悲	每层使受到的治疗效果降低15%
11020	0	2119	0	0	1	(11020)(0)1号_心魔锁心阵·苦	心魔锁心阵·苦	每层使受到的所有伤害提高25%
11021	0	2120	0	0	1	(11021)(0)1号_心魔锁心阵·惑	心魔锁心阵·惑	每层使移动速度降低15%
11022	1	2121	0	0	1	(11022)(1)1号_心魔锁心阵·伤	心魔锁心阵·伤	每层每3秒造成一次阴性伤害
11022	2	2121	0	0	1	(11022)(2)1号_心魔锁心阵·伤	心魔锁心阵·伤	每层每3秒造成一次阴性伤害
11022	3	2121	0	0	1	(11022)(3)1号_心魔锁心阵·伤	心魔锁心阵·伤	每层每3秒造成一次阴性伤害
11024	0	3422	0	0	1	(11024)(0)5号_软狂暴	蝶梦三生	蔷薇剑气劲难以阻挡
11025	1	330	0	0	1	(11025)(1)艺人奇遇_瞄准中	瞄准中	正在瞄准
11029	1	2019	1	1	1	(11029)(1)入口_小怪_打击眩晕	眩晕	受到重击导致眩晕
11029	2	2019	1	1	1	(11029)(2)入口_小怪_打击眩晕	眩晕	受到重击导致眩晕
11030	1	2027	1	1	1	(11030)(1)入口_小怪怒吼易伤	颤栗	受到的外功伤害提高40%
11030	2	2027	1	1	1	(11030)(2)入口_小怪怒吼易伤	颤栗	受到的外功伤害提高40%
11031	0	3446	0	0	1	(11031)(0)5号_泉镜_硬狂暴	泉镜	反弹所有伤害
11034	0	21	0	0	1	(11034)(0)协助npc_转移仇恨buff	共战	协助江湖侠士参与战斗
11035	1	337	0	1	1	(11035)(1)找镖师	寻找镖师	据点总管正在为你寻找镖师
11037	1	7143	1	1	1	(11037)(1)雷走风行换动作附带伤害效果	雷走风行	高速移动
11038	1	0	1	1	0	(11038)(1)延迟伤害技能标记Buff	延迟技能	延迟技能
11039	1	0	1	1	1	(11039)(1)大刀触发旋风标记Buff	旋风	旋转
11041	0	2033	0	0	1	(11041)(0)5号_幻影烧蓝	黄泉幻影·乱	经脉被幻身扰乱，距离越近，效果越明显
11042	0	3413	1	1	1	(11042)(0)5号_幻影减攻	黄泉幻影·封	经脉封堵，招式效果减弱
11043	1	3413	1	1	1	(11043)(1)5号_幻影标识	黄泉幻影·封	结束时幻身对玩家添加封效果
11043	8922	0	1	1	1	(11043)(8922)	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
11044	1	83	0	1	1	(11044)(1)王婆婆_生鸡蛋增益	健体	气血提升
11046	1	83	0	1	1	(11046)(1)王婆婆_熟鸡蛋增益	强身	攻击力提升
11048	1	263	0	1	1	(11048)(1)紫晴_食物中毒	身体不适	吃了生的东西果然会不舒服啊
11049	0	2132	0	0	1	(11049)(0)2号关卡_军纪严明	戒卫森严	精神高度集中，抵抗所有伤害
11050	0	4495	0	0	1	(11050)(0)2号关卡_标记	暴露	你被守卫发现了
11051	0	2122	0	0	1	(11051)(0)2号关卡_刀盾兵_站立	举盾	在盾牌的防护下，这个单位受到的伤害降低了
11052	0	2125	0	0	1	(11052)(0)2号关卡_刀盾兵_移动	行军	前方敌军不多，冲过去！
11053	0	2120	0	0	1	(11053)(0)2号关卡_长枪手_减伤	守护	被盾牌守护，抵抗所有伤害
11054	0	80	0	0	1	(11054)(0)2号关卡_长枪手_站立	突围	前方敌军众多，想办法突围
11055	0	22	0	0	1	(11055)(0)2号关卡_长枪手_移动	突击	前方敌军不多，冲过去！
11056	0	2118	0	0	1	(11056)(0)2号关卡_长弓手_减伤	定心	抵抗所有伤害
11057	0	335	0	0	1	(11057)(0)2号关卡_长弓手_站立	御敌	前方敌军众多，奋力御敌
11058	0	3313	0	0	1	(11058)(0)2号关卡_长弓手_移动	急行军	快！冲过去！
11059	0	348	0	0	1	(11059)(0)2号关卡_小兵加速	急速	该单位的移动速度增加了
11060	0	3410	0	0	1	(11060)(0)2号关卡_头目_减伤	运筹帷幄	只要前方还有士兵，我就不会失败！
11061	0	346	0	0	1	(11061)(0)2号关卡_头目_伤害	悲痛欲绝	兄弟之死令其悲痛欲绝，激发了其力量
11064	0	4495	0	0	1	(11064)(0)2号关卡_16帧射箭标记BUFF	暴露	你暴露在弓箭手的视野下
11065	0	3430	0	0	1	(11065)(0)2号关卡_无限瞄准标记BUFF	瞄准	你已经躲不掉了
11067	0	327	0	0	1	(11067)(0)2号关卡_备用1	灼烧	被烈焰灼烧，气血持续减少
11073	1	2134	1	1	1	(11073)(1)1号_关卡_计数杀人毒液	奇毒	来自毒虫的致命毒素，叠加10层后重伤
11074	0	4492	1	1	1	(11074)(0)1号_关卡_毒王_DOT	无名	无药之毒,中毒者持续损耗内力与气血值
11075	0	339	1	1	1	(11075)(0)1号_关卡_毒王_眩晕	缠丝	被蛛网束缚，眩晕
11076	0	21	0	0	1	(11076)(0)协助npc_仇恨转移玩家debuff	共战	李复或者李承恩参与战斗所造成的仇恨会转嫁
11077	0	8577	1	1	1	(11077)(0)大刀旋转无法跳跃	尘身	免疫控制效果
11078	1	3418	0	1	1	(11078)(1)剑网3七周年庆典	剑网3七周年庆典	2016年8月22日至2016年9月12日晨7时：\n大战及茶馆系列任务获得额外奖励；\n晶矿争夺及每日首次据点贸易任务获得额外奖励；\n所有难度下永王行宫秘境首领均额外掉落一件装备；\n所有95级秘境首领均额外掉落江湖不老囊及剑、侠、情、缘道具；\n70至95级所有团队秘境玄晶、坐骑、马具及特殊武器任务道具掉率翻倍
11080	1	8342	0	0	1	(11080)(1)可贴符判定	尸骨堆	此处可能暗藏宝物，方士贴符标记后可尝试在红尘中挖掘
11080	2	8342	0	0	1	(11080)(2)可贴符判定	无常	无常级魂灵
11080	3	8342	0	0	1	(11080)(3)可贴符判定	罗刹	罗刹级魂灵
11080	4	8342	0	0	1	(11080)(4)可贴符判定	魑魅	魑魅级魂灵
11080	5	8342	0	0	1	(11080)(5)可贴符判定	鬼王	鬼王级魂灵
11081	1	8312	1	1	1	(11081)(1)方士_鬼魂被贴符标记	锁灵	此阴阳之力已被方士封印，可在红尘感知挖掘宝物
11085	1	0	1	1	1	(11085)(1)	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
11086	1	2019	1	0	0	(11086)(1)青云直坠判定BUFF	震地空掌	眩晕
11091	1	3443	1	1	1	(11091)(1)2号_枫落霜天_减速	缓徐	移动速度降低10%
11091	2	3443	1	1	1	(11091)(2)2号_枫落霜天_减速	缓徐	移动速度降低20%
11091	3	3443	1	1	1	(11091)(3)2号_枫落霜天_减速	缓徐	移动速度降低30%，不可驱散
11092	0	3403	1	1	1	(11092)(0)2号_流枫刀意_易伤	枫之伤	受到所有伤害提高30%，可叠加
11093	0	0	0	0	0	(11093)(0)2号_流枫刀意_狂暴标记	狂暴	下次流枫刀意变为流枫刀阵
11094	1	127	0	1	1	(11094)(1)旗子无法被夺	据点保护	大旗重置，在据点的保护下，三分钟内无法被拾取
11097	0	0	0	0	0	(11097)(0)3号_荡云_目标标记	荡云标记	标记
11099	0	4552	0	1	1	(11099)(0)	被抓状态	被抓状态
11100	0	4546	1	1	1	(11100)(0)1号_关卡_小怪_DOT	毒素	被久居于至阴之地的毒虫注入毒液，伤肝木、肾水，非寻常药石可医
11101	0	2019	0	1	1	(11101)(0)3号_荡云_抓人眩晕	失神	眩晕3秒
11105	1	301	1	1	1	(11105)(1)协_通用_1	走	Buff=1，Debuff=2，Dot=3，Hot=4
11107	1	1	0	0	0	(11107)(1)1号_关卡_入场标志	Mission1	Mission1
11108	1	8425	1	1	1	(11108)(1)碎江天瞬发	碎江天	碎江天
11109	1	8514	1	1	1	(11109)(1)鞘刀吟唱技能瞬发	啸吒	“刀啸风吟”无需运功且无消耗
11110	1	8459	1	1	1	(11110)(1)踏宴扬旗一段眩晕	踏宴扬旗	击倒
11110	2	8459	1	1	1	(11110)(2)踏宴扬旗一段眩晕	踏宴扬旗	击倒
11112	1	8412	1	0	1	(11112)(1)踏宴扬旗被动效果	踏宴扬旗	使自身受到控制效果持续时间降低50%，且受控状态下受到的伤害降低25%
11114	0	2129	1	0	1	(11114)(0)1号_关卡_压力DOT	毒气	整个空间充满了腐朽的剧毒气体，吸入者持续减少气血值
11119	0	4223	0	0	1	(11119)(0)月华_拉人定身	媚眼镇魂	体内真气被月华所扰，周天无法运行
11122	0	3409	1	1	1	(11122)(0)月华_坦克毒药	胭脂笑	胭脂一笑夺生魂，中毒者体质增加，不知痛楚，持续损失气血
11123	1	3432	1	1	1	(11123)(1)长歌门特殊武器_终结技效果_混元伤害提高	元	受到的混元内功伤害提高4%
11123	2	3432	1	1	1	(11123)(2)长歌门特殊武器_终结技效果_混元伤害提高	元	受到的混元内功伤害提高4%
11123	3	3432	1	1	1	(11123)(3)长歌门特殊武器_终结技效果_混元伤害提高	元	受到的混元内功伤害提高8%
11123	4	3432	1	1	1	(11123)(4)长歌门特殊武器_终结技效果_混元伤害提高	元	受到的混元内功伤害提高5%
11123	5	3432	1	1	1	(11123)(5)长歌门特殊武器_终结技效果_混元伤害提高	元	受到的混元内功伤害提高12%
11123	6	3432	1	1	1	(11123)(6)长歌门特殊武器_终结技效果_混元伤害提高	元	受到的混元内功伤害提高14%
11124	0	3401	1	1	1	(11124)(0)月华_可叠加易伤	经脉受创	身受剧毒使自身经脉受创，受到伤害提高
11127	1	3422	0	0	1	(11127)(1)镇压标识	破坏阵眼	以方士之念力破坏暴戾之阵眼
11128	1	3223	1	1	1	(11128)(1)抛却阳气	阴魂	剥离三魂七魄之后的阴魂状态
11130	0	22	0	0	1	(11130)(0)安庆绪_毒尸_尸毒增益	养尸奇毒	吸收了周围的尸毒之气，增强自身功力，持续回血，伤害增加
